Date,ZoneID,AvgTemperature,Humidity,SpecialEvent,EnergyConsumption
2025-10-10,5,27.67,60.72,0,5068.22
2025-10-11,5,28.37,59.75,0,4891.88
2025-10-12,5,29.18,64.07,0,5425.32
2025-10-13,5,29.86,69.87,0,5668.07
2025-10-14,5,31.44,66.62,0,5455.69
2025-10-15,5,28.77,62.26,0,5083.48
2025-10-16,5,28.47,52.49,0,5143.13
2025-10-17,5,29.2,71.1,0,5564.9
2025-10-18,5,26.57,77.86,0,4954.14
2025-10-19,5,29.99,57.56,0,5414.9
2025-10-20,5,24.99,70.05,0,5230.57
2025-10-21,5,24.95,75.42,0,4834.9
2025-10-22,5,24.99,62.01,0,4635.01
2025-10-23,5,27.24,62.54,0,4965.32
2025-10-24,5,26.17,65.37,0,5081.8
2025-10-25,5,26.72,64.9,0,4842.25
2025-10-26,5,25.39,60.24,0,4566.65
2025-10-27,5,24.01,64.87,0,4449.46
2025-10-28,5,21.72,68.84,0,4506.09
2025-10-29,5,22.77,67.82,0,4787.21
2025-10-30,5,22.46,77.55,0,4692.58
2025-10-31,5,23.35,70.22,0,4671.2
2025-11-01,5,24.22,69.27,0,4845.82
2025-11-02,5,23.42,68.46,1,5252.91
2025-11-03,5,25.56,68.66,0,4840.56
2025-11-04,5,21.64,74.1,1,5708.41
2025-11-05,5,21.72,72.01,0,4406.71
2025-11-06,5,26.58,65.71,0,5104.57
2025-11-07,5,25.02,70.49,0,4977.48
2025-11-08,5,26.72,70.57,0,5037.54
2025-11-09,5,21.98,84.69,0,4985.13
2025-11-10,5,24.77,74.96,0,5007.84
2025-11-11,5,24.56,77.82,0,5065.98
2025-11-12,5,22.02,71.52,0,4831.14
2025-11-13,5,26.47,66.9,0,5213.22
2025-11-14,5,21.93,75.2,1,5356.3
2025-11-15,5,25.51,75.82,1,5472.43
2025-11-16,5,26.11,73.69,1,5415.03
2025-11-17,5,23.77,75.42,0,4634.26
2025-11-18,5,21.99,76.83,0,4893.47
2025-11-19,5,25.73,63.45,0,4881.29
2025-11-20,5,24.11,77.52,0,4953.11
2025-11-21,5,24.57,70.17,0,4913.3
2025-11-22,5,23.14,75.21,1,5164.65
2025-11-23,5,23.56,77.93,0,4394.35
2025-11-24,5,21.55,74.7,0,4752.73
2025-11-25,5,19.29,78.58,0,4552.41
2025-11-26,5,21.36,73.83,0,4740.3
2025-11-27,5,19.4,71.85,0,4798.41
2025-11-28,5,20.45,74.08,0,4749.74
2025-11-29,5,23.55,68.98,0,5185.16
2025-11-30,5,20.5,68.34,0,4423.44
2025-12-01,5,21.13,73.83,0,5100.9
2025-12-02,5,20.69,80.2,0,4782.35
2025-12-03,5,20.85,81.38,0,5196.15
2025-12-04,5,21.36,76.13,0,4854.7
2025-12-05,5,18.64,76.78,0,4760.39
2025-12-06,5,21.13,75.59,1,5465.23
2025-12-07,5,21.18,68.73,0,4565.54
2025-12-08,5,21.13,74.01,0,5091.35
2025-12-09,5,23.47,76.31,0,4943.32
2025-12-10,5,21.9,74.43,0,4737.55
2025-12-11,5,22.38,76.16,0,4719.47
2025-12-12,5,23.19,70.11,0,4687.41
2025-12-13,5,20.81,81.62,0,4569.01
2025-12-14,5,24.12,71.33,0,4441.96
2025-12-15,5,23.49,79.0,0,4950.79
2025-12-16,5,22.32,73.14,1,5739.41
2025-12-17,5,23.11,71.82,0,4742.76
2025-12-18,5,20.2,78.46,1,5378.58
2025-12-19,5,19.4,70.47,0,4770.89
2025-12-20,5,19.88,81.29,0,4796.73
2025-12-21,5,20.45,73.79,1,5105.67
2025-12-22,5,21.04,72.71,0,4743.46
2025-12-23,5,21.34,71.66,0,4864.67
2025-12-24,5,21.08,85.91,0,5241.02
2025-12-25,5,18.65,85.0,0,4978.7
2025-12-26,5,16.0,75.99,0,4594.85
2025-12-27,5,19.02,83.98,0,4540.65
2025-12-28,5,17.53,75.83,0,4668.39
2025-12-29,5,17.62,89.07,0,5186.49
2025-12-30,5,16.52,81.99,0,5083.12
2025-12-31,5,17.4,83.85,0,4797.21
